fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
02-agent,16,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,17,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,18,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,19,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,20,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,21,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,22,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,23,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,24,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,25,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,26,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,27,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,28,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,29,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,30,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,31,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,32,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,33,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,34,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,35,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,36,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,37,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,38,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,39,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,40,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,41,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,42,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,43,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,44,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,45,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,46,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,47,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,48,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,49,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,50,1.000000,1.000000,1.000000,1.000000,0,0
